inchikey,NR.AhR,NR.AR,NR.AR.LBD,NR.Aromatase,NR.ER,NR.ER.LBD,NR.PPAR.gamma,SR.ARE,SR.ATAD5,SR.HSE,SR.MMP,SR.p53
ANTSCNMPPGJYLG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
ANUCDXCTICZJRH-UHFFFAOYSA-N,,,,,,,,,,0.0,,
ANUSOIHIIPAHJV-UHFFFAOYSA-N,0.0,0.0,,,,0.0,0.0,0.0,,1.0,1.0,1.0
ANYWGXDASKQYAD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AOBIOSPNXBMOAT-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,
AOBORMOPSGHCAX-AZAGJHQNSA-N,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,
AOCCBINRVIKJHY-UHFFFAOYSA-N,,,,,,,,,,0.0,,
AOGQPLXWSUTHQB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOHJOMMDDJHIJH-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOJFQRQNPXYVLM-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOJOEFVRHOZDFN-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOMUHOFOVNGZAN-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
AOSGRXSRTJKHRA-UHFFFAOYSA-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
AOXRBFRFYPMWLR-XGXHKTLJSA-N,,,,,,,,0.0,,0.0,,
APAAODWHOIYZEX-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
APBSKHYXXKHJFK-UHFFFAOYSA-N,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APBVLLORZMAWKI-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
APGDTXUMTIZLCJ-CGVGKPPMSA-N,,1.0,1.0,,,0.0,0.0,,,,0.0,0.0
APGGSERFJKEWFG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
APIXJSLKIYYUKG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
APKFDSVGJQXUKY-INPOYWNPSA-N,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0
APNSGVMLAYLYCT-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APQHKWPGGHMYKJ-UHFFFAOYSA-N,,0.0,,,,,1.0,1.0,0.0,1.0,1.0,
APQPGQGAWABJLN-UHFFFAOYSA-N,,,,,,,,,,0.0,,
APQSQLNWAIULLK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APSBXTVYXVQYAB-UHFFFAOYSA-M,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,
APTGJECXMIKIET-WOSSHHRXSA-N,0.0,1.0,1.0,,1.0,1.0,0.0,,0.0,,1.0,
APTZNLHMIGJTEW-UHFFFAOYSA-N,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
APUDBKTWDCXQJA-QIDMFYOTSA-N,,,,,,,,0.0,,0.0,,
APVQOOKHDZVJEX-QTPLPEIMSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQCHWTWZEMGIFD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQFLVLHRZFLDDV-VIFPVBQESA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQHHHDLHHXJYJD-CQSZACIVSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
AQIIVEISJBBUCR-UHFFFAOYSA-N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0
AQIXAKUUQRKLND-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQLAXCGHPBMFIJ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
AQLJVWUFPCUVLO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQONYROJHRNYQQ-QMAPKBLTSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
AQORHZJDCHLLJN-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQSQFWLMFCKKMG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQYCMVICBNBXNA-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQYMRQUYPFCXDM-UHFFFAOYSA-N,1.0,0.0,0.0,1.0,,0.0,,,0.0,,,
AQZGPSLYZOOYQP-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQZWKPDVWWJWRY-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
ARAIBEBZBOPLMB-UFGQHTETSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARCGXLSVLAOJQL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFHIAQFJWUCFH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
ARGHCEVMLACPSI-UHFFFAOYSA-L,,,,,,,,0.0,,0.0,,
ARHWPKZXBHOEEE-UHFFFAOYSA-N,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.0,0.0
ARIWANIATODDMH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARKIFHPFTHVKDT-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARSRBNBHOADGJU-UHFFFAOYSA-N,1.0,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,,1.0
ARXJGSRGQADJSQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARXKVVRQIIOZGF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARZWATDYIYAUTA-UHFFFAOYSA-N,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASDFTQNLTBVBQC-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
ASEFUFIKYOCPIJ-UHFFFAOYSA-M,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,
ASHGTJPOSUFTGB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASIDMJNTHJYVQJ-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,1.0
ASJUTVUXOMPOQH-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
ASLWPAWFJZFCKF-UHFFFAOYSA-N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
ASMQGLCHMVWBQR-UHFFFAOYSA-N,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNFTDCKZKHJSW-REOHCLBHSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASOKPJOREAFHNY-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASSKVPFEZFQQNQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASTCUURTJCZRSC-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
ASUAYTHWZCLXAN-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASUTZQLVASHGKV-JDFRZJQESA-N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
ASWVTGNCAZCNNR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATADHKWKHYVBTJ-FVGYRXGTSA-N,,,,,,,,,,0.0,,
ATAJVFBUUIBIEO-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0
ATCRIUVQKHMXSH-UHFFFAOYSA-N,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATDGTVJJHBUTRL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATEBXHFBFRCZMA-VXTBVIBXSA-N,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0
ATEFPOUAMCWAQS-UHFFFAOYSA-N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATGUVEKSASEFFO-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
ATINCSYRHURBSP-UHFFFAOYSA-K,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
ATLJNLYIJOCWJE-CWMZOUAVSA-N,0.0,,,,1.0,0.0,1.0,,,,,1.0
ATMNQRRJNBCQJO-UHFFFAOYSA-N,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,1.0,0.0
ATMWYLVZVAXVDZ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATNOAWAQFYGAOY-GPTZEZBUSA-J,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0
ATROHALUCMTWTB-WYMLVPIESA-N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
ATTZFSUZZUNHBP-UHFFFAOYSA-N,1.0,0.0,0.0,,,0.0,,1.0,0.0,,0.0,
ATXHVCQZZJYMCF-XUDSTZEESA-N,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0
ATYLRBXENHNROH-UHFFFAOYSA-N,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0
ATZHGRNFEFVDDJ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
AUAHHJJRFHRVPV-BZDVOYDHSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUAXYMOBWXOEQD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AUERTJOCDMCUAL-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
AUFZRCJENRSRLY-UHFFFAOYSA-N,,,,,,,,,,0.0,,
AUHHYELHRWCWEZ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUHZEENZYGFFBQ-UHFFFAOYSA-N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUJRCFUBUPVWSZ-PTNXSCMHSA-M,,0.0,,,,1.0,,,1.0,,,
AUNGANRZJHBGPY-SCRDCRAPSA-N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AUODDLQVRAJAJM-XJQDNNTCSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
AURCEVGZZLSFSU-MDZDMXLPSA-N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AURFZBICLPNKBZ-SYBPFIFISA-N,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
AUVVAXYIELKVAI-CKBKHPSWSA-N,0.0,0.0,,1.0,,0.0,,,,0.0,,0.0
AUWDOZOUJWEPBA-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUYYCJSJGJYCDS-LBPRGKRZSA-N,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
AUZONCFQVSMFAP-UHFFFAOYSA-N,1.0,0.0,1.0,,,0.0,1.0,,1.0,1.0,1.0,0.0
AUZUGWXLBGZUPP-GXDHUFHOSA-N,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0
AVAACINZEOAHHE-VFZPANTDSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVCSMMMOCOTIHF-UHFFFAOYSA-N,1.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,,0.0
AVFZOVWCLRSYKC-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVKHCKXGKPAGEI-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVKUERGKIZMTKX-NJBDSQKTSA-N,,,,,,,,0.0,,0.0,,
AVOLBYOSCILFLL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
AVOLMBLBETYQHX-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,1.0,,1.0,0.0,1.0,0.0,1.0
AVPYQKSLYISFPO-UHFFFAOYSA-N,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
AVTLBBWTUPQRAY-BUHFOSPRSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVUYXHYHTTVPRX-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
AVYGCQXNNJPXSS-UHFFFAOYSA-N,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWDWVTKHJOZOBQ-UHFFFAOYSA-K,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWEZYKMQFAUBTD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
AWGTVRDHKJQFAX-UHFFFAOYSA-M,,0.0,,,,1.0,1.0,1.0,,1.0,,1.0
AWJUIBRHMBBTKR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
AWKSVFLKVCVVFQ-MDZFRNKHSA-N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWLILQARPMWUHA-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWMFUEJKWXESNL-JZBHMOKNSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,
AWMVMTVKBNGEAK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWXQYTLSBPWDMJ-UHFFFAOYSA-N,0.0,0.0,0.0,,,0.0,,1.0,0.0,0.0,,0.0
AWYOMXWDGWUJHS-UHFFFAOYSA-N,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWZOLILCOUMRDG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0
AXBHPHPHZHAOAK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXGGQQVOCUWNNF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXGUBXVWZBFQGA-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,
AXISYYRBXTVTFY-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXKBOWBNOCUNJL-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXKJGGRSAVLXTE-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
AXNUJYHFQHQZBE-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0
AXPYABZPAWSUMG-UHFFFAOYSA-M,0.0,0.0,,,0.0,,,,,,,
AXRCEOKUDYDWLF-UHFFFAOYSA-N,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AXRUEPFPTQYHQD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXRYRYVKAWYZBR-GASGPIRDSA-N,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0
AXTGDCSMTYGJND-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,,,,,,
AXTLFVLHXSDZOW-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXZWODMDQAVCJE-UHFFFAOYSA-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AYDXAULLCROVIT-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
AYFVYJQAPQTCCC-GBXIJSLDSA-N,,,,,,,,0.0,,0.0,,
AYIRNRDRBQJXIF-NXEZZACHSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AYJXHIDNNLJQDT-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AYLPVIWBPZMVSH-FCKMLYJASA-N,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0
AYMUQTNXKPEMLM-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AYUNIORJHRXIBJ-TXHRRWQRSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,1.0
AYVZXDFCFQSWJD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
AYWLCKHHUFBVGJ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AYXYPKUFHZROOJ-ZETCQYMHSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
AYZIIWODJOXKNC-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
AZBNFLZFSZDPQF-UHFFFAOYSA-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
AZEPYUPSYWCRBG-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
AZKVWQKMDGGDSV-BCMRRPTOSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AZQWKYJCGOJGHM-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AZSNMRSAGSSBNP-XPNPUAGNSA-N,0.0,0.0,,0.0,,,,,,,,
AZUQEHCMDUSRLH-UHFFFAOYSA-N,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,1.0,0.0
AZUXKVXMJOIAOF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZVFIZVKGSPGPK-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
AZVYYSCOCHRFKW-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
AZYRZNIYJDKRHO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZZMGZXNTDTSME-AAUIGXPGSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
BABMCXWQNSQAOC-UHFFFAOYSA-M,0.0,0.0,0.0,,0.0,,1.0,,1.0,1.0,,1.0
BACHBFVBHLGWSL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BACYUWVYYTXETD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,
BAFKRPOFIYPKBQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAFQDKPJKOLXFZ-UHFFFAOYSA-N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0
BAINIUMDFURPJM-UHFFFAOYSA-N,,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
BALXUFOVQVENIU-GNAZCLTHSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BANIDACEBXZGNK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAPJBEWLBFYGME-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BAPRUDZDYCKSOQ-RITPCOANSA-N,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
BAQAVOSOZGMPRM-QBMZZYIRSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAQCROVBDNBEEB-UBYUBLNFSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
BAQKJENAVQLANS-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
BASMANVIUSSIIM-UHFFFAOYSA-N,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BATOPAZDIZEVQF-MQQKCMAXSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BATPBOZTBNNDLN-PFEQFJNWSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATPBOZTBNNDLN-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUYGSIQEAFULO-UHFFFAOYSA-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
BAVONGHXFVOKBV-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAWFJGJZGIEFAR-NNYOXOHSSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0
BAYSQTBAJQRACX-UHFFFAOYSA-N,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0
BAZGFSKJAVQJJI-CHHCPSLASA-N,0.0,0.0,0.0,,,,,1.0,,,1.0,
BAZVSMNPJJMILC-UHFFFAOYSA-N,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBABSCYTNHOKOG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BBAZDLONIUABKI-UHFFFAOYSA-N,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,0.0
BBBUAWSVILPJLL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBDAGFIXKZCXAH-CCXZUQQUSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BBDKZWKEPDTENS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BBEWSMNRCUXQRF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBMCTIGTTCKYKF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBNQQADTFFCFGB-UHFFFAOYSA-N,1.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0
BBUPBICWUURTNP-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBWXLCKRYRQQPL-ZBRFXRBCSA-N,0.0,1.0,,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
BBXXLROWFHWFQY-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCEHBSKCWLPMDN-MGPLVRAMSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCFGMOOMADDAQU-UHFFFAOYSA-N,,,,,,,,1.0,,1.0,,
BCGCCTGNWPKXJL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
BCGWQEUPMDMJNV-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0
BCLBHEQMAQXMBH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCOXBEHFBZOJJZ-ARJAWSKDSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCPOLXUSCUFDGE-UHFFFAOYSA-N,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
BCQMBFHBDZVHKU-UHFFFAOYSA-N,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
